game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Knight,ff_knight,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65369/,Papaco,Madruga,"February 15, 2015",PNG (image/png),5.70 KB (256x256),ff_knight.png,2026-07-16T06:20:37.353078+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Magus,ff_magus,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78342/,volo,,"April 12, 2016",PNG (image/png),4.87 KB (256x256),ff_magus.png,2026-07-16T06:20:47.203289+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Monk,ff_monk,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78346/,volo,,"April 12, 2016",PNG (image/png),5.13 KB (256x256),ff_monk.png,2026-07-16T06:20:53.486251+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Ninja,ff_ninja,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78354/,volo,,"April 12, 2016",PNG (image/png),5.39 KB (256x256),ff_ninja.png,2026-07-16T06:20:59.738252+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Ranger,ff_ranger,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65365/,Papaco,Madruga,"February 15, 2015",PNG (image/png),5.63 KB (256x256),ff_ranger.png,2026-07-16T06:21:10.888386+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Red Mage,ff_red_mage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65375/,Papaco,Madruga,"February 15, 2015",PNG (image/png),5.79 KB (256x256),ff_red_mage.png,2026-07-16T06:21:22.895665+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Sage,ff_sage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/208280/,AerospaceCoot35,,"October 23, 2023",PNG (image/png),4.68 KB (256x256),ff_sage.png,2026-07-16T06:21:30.389257+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Samurai,ff_samurai,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78343/,volo,,"April 12, 2016",PNG (image/png),4.88 KB (256x256),ff_samurai.png,2026-07-16T06:21:39.503646+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Spellblade,ff_spellblade,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78345/,volo,,"April 12, 2016",PNG (image/png),5.54 KB (256x256),ff_spellblade.png,2026-07-16T06:21:46.202439+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Summoner,ff_summoner,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65386/,Papaco,Madruga,"February 15, 2015",PNG (image/png),6.40 KB (256x256),ff_summoner.png,2026-07-16T06:21:53.693351+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Thief,ff_thief,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78341/,volo,,"April 12, 2016",PNG (image/png),5.35 KB (256x256),ff_thief.png,2026-07-16T06:22:04.263406+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Time Mage,ff_time_mage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/220797/,AerospaceCoot35,,"March 24, 2024",PNG (image/png),3.96 KB (128x256),ff_time_mage.png,2026-07-16T06:22:11.812919+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Viking,ff_viking,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78348/,volo,,"April 12, 2016",PNG (image/png),5.66 KB (256x256),ff_viking.png,2026-07-16T06:22:21.285713+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Warmage,ff_warmage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/105669/,Gemini,,"May 15, 2018",PNG (image/png),5.95 KB (256x256),ff_warmage.png,2026-07-16T06:22:28.303517+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,Warrior,ff_warrior,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/78344/,volo,,"April 12, 2016",PNG (image/png),5.22 KB (256x256),ff_warrior.png,2026-07-16T06:22:37.979950+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Classes,White Mage,ff_white_mage,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65394/,Papaco,Madruga,"February 15, 2015",PNG (image/png),5.71 KB (256x256),ff_white_mage.png,2026-07-16T06:22:51.623651+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Garland,ff_garland,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/76136/,DrakeyC,,"January 26, 2016",PNG (image/png),13.62 KB (256x256),ff_garland.png,2026-07-16T06:23:01.922772+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Garland (Discord Incarnate),ff_garland_discord_incarnate,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/141017/,Nunzio92,,"October 17, 2020",PNG (image/png),11.64 KB (256x256),ff_garland_discord_incarnate.png,2026-07-16T06:23:08.821991+00:00
